timestamp_ms,time_iso,data_type,lat,lng,alt_m,x_east_m,y_up_m,z_north_m,horizontal_distance_m,vel_n_ms,vel_e_ms,vel_d_ms,speed_ms,speed_mph,accel_n_ms2,accel_e_ms2,accel_d_ms2,accel_magnitude_ms2,h_acc_m,v_acc_m,s_acc_ms,kl,kd,roll_rad,roll_deg,vxs_ms,vxs_mph,vys_ms,vys_mph
1753285007650,2025-07-23T15:36:47.650Z,GPS_MEASUREMENT,40.27042060,-111.61782220,2264.803,-71.440,-106.176,-65.946,97.224,-6.893,-28.482,15.010,32.925,73.651,6.320,-11.440,-0.220,13.072,0.435,0.779,0.182,,,,,,,,
1753285007700,2025-07-23T15:36:47.700Z,GPS_MEASUREMENT,40.27041770,-111.61783900,2264.047,-72.867,-106.932,-66.268,98.494,-6.510,-28.575,14.959,32.904,73.605,7.660,-1.860,-1.020,7.948,0.435,0.778,0.181,,,,,,,,
1753285007750,2025-07-23T15:36:47.750Z,GPS_MEASUREMENT,40.27041510,-111.61785590,2263.290,-74.302,-107.689,-66.558,99.754,-6.102,-28.567,14.815,32.754,73.268,8.160,0.160,-2.880,8.655,0.434,0.776,0.175,,,,,,,,
1753285007800,2025-07-23T15:36:47.800Z,GPS_MEASUREMENT,40.27041260,-111.61787290,2262.552,-75.746,-108.427,-66.836,101.018,-5.570,-28.892,14.779,32.927,73.656,10.640,-6.500,-0.720,12.489,0.433,0.775,0.175,,,,,,,,
1753285007850,2025-07-23T15:36:47.850Z,GPS_MEASUREMENT,40.27041020,-111.61789000,2261.819,-77.199,-109.160,-67.103,102.286,-5.164,-29.013,14.809,32.981,73.776,8.120,-2.420,0.600,8.494,0.432,0.774,0.171,,,,,,,,
1753285007900,2025-07-23T15:36:47.900Z,GPS_MEASUREMENT,40.27040800,-111.61790710,2261.120,-78.651,-109.859,-67.348,103.546,-4.749,-29.047,14.583,32.847,73.477,8.300,-0.680,-4.520,9.475,0.432,0.772,0.174,,,,,,,,
1753285007950,2025-07-23T15:36:47.950Z,GPS_MEASUREMENT,40.27040590,-111.61792410,2260.416,-80.095,-110.563,-67.582,104.798,-4.600,-29.011,14.390,32.709,73.168,2.980,0.720,-3.860,4.929,0.432,0.771,0.177,,,,,,,,
1753285008000,2025-07-23T15:36:48.000Z,GPS_MEASUREMENT,40.27040400,-111.61794140,2259.707,-81.564,-111.272,-67.794,106.060,-4.232,-29.252,14.357,32.859,73.504,7.360,-4.820,-0.660,8.823,0.431,0.770,0.177,,,,,,,,
1753285008050,2025-07-23T15:36:48.050Z,GPS_MEASUREMENT,40.27040220,-111.61795870,2259.010,-83.034,-111.969,-67.994,107.321,-3.854,-29.368,14.209,32.852,73.487,7.560,-2.320,-2.960,8.444,0.431,0.769,0.176,,,,,,,,
1753285008100,2025-07-23T15:36:48.100Z,GPS_MEASUREMENT,40.27040060,-111.61797610,2258.304,-84.512,-112.675,-68.172,108.580,-3.506,-29.516,14.175,32.930,73.664,6.960,-2.960,-0.680,7.594,0.430,0.768,0.198,,,,,,,,
1753285008150,2025-07-23T15:36:48.150Z,GPS_MEASUREMENT,40.27039920,-111.61799360,2257.604,-85.998,-113.375,-68.328,109.838,-3.092,-29.700,14.036,32.995,73.807,8.280,-3.680,-2.780,9.478,0.430,0.767,0.198,,,,,,,,
1753285008200,2025-07-23T15:36:48.200Z,GPS_MEASUREMENT,40.27039800,-111.61801100,2256.905,-87.476,-114.074,-68.461,111.081,-2.743,-29.544,14.046,32.828,73.434,6.980,3.120,0.200,7.648,0.430,0.766,0.185,,,,,,,,
1753285008250,2025-07-23T15:36:48.250Z,GPS_MEASUREMENT,40.27039690,-111.61802860,2256.237,-88.971,-114.742,-68.584,112.337,-2.337,-29.872,13.910,33.035,73.896,8.120,-6.560,-2.720,10.787,0.430,0.766,0.187,,,,,,,,
1753285008300,2025-07-23T15:36:48.300Z,GPS_MEASUREMENT,40.27039590,-111.61804620,2255.552,-90.466,-115.427,-68.695,113.592,-2.087,-29.932,13.938,33.084,74.007,5.000,-1.200,0.560,5.172,0.429,0.764,0.178,,,,,,,,
1753285008350,2025-07-23T15:36:48.350Z,GPS_MEASUREMENT,40.27039510,-111.61806380,2254.861,-91.960,-116.118,-68.784,114.839,-1.871,-30.092,13.856,33.182,74.225,4.320,-3.200,-1.640,5.621,0.429,0.763,0.173,,,,,,,,
1753285008400,2025-07-23T15:36:48.400Z,GPS_MEASUREMENT,40.27039430,-111.61808150,2254.214,-93.464,-116.765,-68.873,116.099,-1.486,-30.162,13.586,33.114,74.074,7.700,-1.400,-5.400,9.508,0.429,0.762,0.183,,,,,,,,
1753285008450,2025-07-23T15:36:48.450Z,GPS_MEASUREMENT,40.27039390,-111.61809920,2253.540,-94.967,-117.439,-68.918,117.339,-1.016,-30.184,13.626,33.133,74.116,9.400,-0.440,0.800,9.444,0.429,0.761,0.181,,,,,,,,
1753285008500,2025-07-23T15:36:48.500Z,GPS_MEASUREMENT,40.27039350,-111.61811700,2252.874,-96.479,-118.105,-68.962,118.592,-0.712,-30.237,13.559,33.146,74.145,6.080,-1.060,-1.340,6.316,0.428,0.760,0.165,,,,,,,,
1753285008550,2025-07-23T15:36:48.550Z,GPS_MEASUREMENT,40.27039330,-111.61813480,2252.202,-97.991,-118.777,-68.985,119.838,-0.323,-30.298,13.575,33.202,74.270,7.780,-1.220,0.320,7.882,0.428,0.759,0.173,,,,,,,,
1753285008600,2025-07-23T15:36:48.600Z,GPS_MEASUREMENT,40.27039320,-111.61815260,2251.538,-99.503,-119.441,-68.996,121.084,-0.172,-30.409,13.453,33.252,74.384,3.020,-2.220,-2.440,4.472,0.428,0.758,0.172,,,,,,,,
1753285008650,2025-07-23T15:36:48.650Z,GPS_MEASUREMENT,40.27039320,-111.61817050,2250.879,-101.023,-120.100,-68.996,122.336,0.019,-30.449,13.336,33.241,74.359,3.820,-0.800,-2.340,4.551,0.428,0.757,0.174,,,,,,,,
1753285008700,2025-07-23T15:36:48.700Z,GPS_MEASUREMENT,40.27039340,-111.61818850,2250.235,-102.552,-120.744,-68.974,123.589,0.374,-30.565,13.215,33.302,74.494,7.100,-2.320,-2.420,7.852,0.427,0.755,0.174,,,,,,,,
1753285008750,2025-07-23T15:36:48.750Z,GPS_MEASUREMENT,40.27039370,-111.61820640,2249.579,-104.072,-121.400,-68.940,124.835,0.762,-30.551,13.278,33.320,74.536,7.760,0.280,1.260,7.867,0.427,0.754,0.174,,,,,,,,
1753285008800,2025-07-23T15:36:48.800Z,GPS_MEASUREMENT,40.27039420,-111.61822440,2248.924,-105.601,-122.055,-68.885,126.082,1.086,-30.603,13.207,33.349,74.599,6.480,-1.040,-1.420,6.715,0.427,0.753,0.174,,,,,,,,
1753285008850,2025-07-23T15:36:48.850Z,GPS_MEASUREMENT,40.27039480,-111.61824240,2248.279,-107.130,-122.700,-68.818,127.329,1.544,-30.589,13.131,33.324,74.544,9.160,0.280,-1.520,9.289,0.426,0.752,0.162,,,,,,,,
1753285008900,2025-07-23T15:36:48.900Z,GPS_MEASUREMENT,40.27039570,-111.61826050,2247.618,-108.667,-123.361,-68.718,128.572,1.772,-30.724,13.169,33.474,74.880,4.560,-2.700,0.760,5.354,0.426,0.751,0.162,,,,,,,,
1753285008950,2025-07-23T15:36:48.950Z,GPS_MEASUREMENT,40.27039650,-111.61827860,2246.969,-110.205,-124.010,-68.628,129.827,1.841,-30.790,13.000,33.473,74.876,1.380,-1.320,-3.380,3.882,0.425,0.750,0.161,,,,,,,,
1753285009000,2025-07-23T15:36:49.000Z,GPS_MEASUREMENT,40.27039750,-111.61829680,2246.319,-111.751,-124.660,-68.517,131.083,2.136,-30.916,12.874,33.557,75.066,5.900,-2.520,-2.520,6.893,0.425,0.749,0.160,,,,,,,,
1753285009050,2025-07-23T15:36:49.050Z,GPS_MEASUREMENT,40.27039860,-111.61831500,2245.676,-113.296,-125.303,-68.395,132.340,2.329,-30.945,12.768,33.557,75.064,3.860,-0.580,-2.120,4.442,0.424,0.748,0.160,,,,,,,,
1753285009100,2025-07-23T15:36:49.100Z,GPS_MEASUREMENT,40.27039980,-111.61833330,2245.052,-114.851,-125.927,-68.261,133.605,2.779,-31.020,12.694,33.632,75.232,9.000,-1.500,-1.480,9.243,0.423,0.747,0.163,,,,,,,,
1753285009150,2025-07-23T15:36:49.150Z,GPS_MEASUREMENT,40.27040120,-111.61835160,2244.413,-116.405,-126.566,-68.105,134.865,3.040,-30.999,12.721,33.645,75.262,5.220,0.420,0.540,5.265,0.423,0.747,0.165,,,,,,,,
1753285009200,2025-07-23T15:36:49.200Z,GPS_MEASUREMENT,40.27040250,-111.61836980,2243.797,-117.951,-127.182,-67.961,136.129,3.156,-30.984,12.581,33.589,75.138,2.320,0.300,-2.800,3.649,0.422,0.746,0.160,,,,,,,,
1753285009250,2025-07-23T15:36:49.250Z,GPS_MEASUREMENT,40.27040400,-111.61838820,2243.178,-119.514,-127.801,-67.794,137.403,3.373,-31.137,12.524,33.730,75.453,4.340,-3.060,-1.140,5.431,0.421,0.746,0.163,,,,,,,,
1753285009300,2025-07-23T15:36:49.300Z,GPS_MEASUREMENT,40.27040560,-111.61840660,2242.569,-121.077,-128.410,-67.615,138.677,3.653,-31.202,12.318,33.744,75.483,5.600,-1.300,-4.120,7.073,0.420,0.745,0.161,,,,,,,,
1753285009350,2025-07-23T15:36:49.350Z,GPS_MEASUREMENT,40.27040730,-111.61842500,2241.958,-122.639,-129.021,-67.426,139.953,3.769,-31.199,12.229,33.721,75.433,2.320,0.060,-1.780,2.925,0.419,0.745,0.161,,,,,,,,
1753285009400,2025-07-23T15:36:49.400Z,GPS_MEASUREMENT,40.27040910,-111.61844340,2241.353,-124.202,-129.626,-67.226,141.229,4.075,-31.272,12.237,33.827,75.670,6.120,-1.460,0.160,6.294,0.419,0.745,0.157,,,,,,,,
1753285009450,2025-07-23T15:36:49.450Z,GPS_MEASUREMENT,40.27041100,-111.61846180,2240.762,-125.765,-130.217,-67.014,142.505,4.185,-31.268,12.046,33.768,75.538,2.200,0.080,-3.820,4.409,0.418,0.744,0.163,,,,,,,,
1753285009500,2025-07-23T15:36:49.500Z,GPS_MEASUREMENT,40.27041290,-111.61848030,2240.159,-127.336,-130.820,-66.803,143.796,4.270,-31.346,11.981,33.828,75.672,1.700,-1.560,-1.300,2.648,0.417,0.744,0.155,,,,,,,,
1753285009550,2025-07-23T15:36:49.550Z,GPS_MEASUREMENT,40.27041500,-111.61849880,2239.559,-128.908,-131.420,-66.569,145.082,4.538,-31.459,11.959,33.960,75.966,5.360,-2.260,-0.440,5.834,0.416,0.743,0.156,,,,,,,,
1753285009600,2025-07-23T15:36:49.600Z,GPS_MEASUREMENT,40.27041710,-111.61851730,2238.975,-130.479,-132.004,-66.335,146.373,4.750,-31.494,11.796,33.964,75.976,4.240,-0.700,-3.260,5.394,0.415,0.743,0.156,,,,,,,,
1753285009650,2025-07-23T15:36:49.650Z,GPS_MEASUREMENT,40.27041940,-111.61853590,2238.398,-132.059,-132.581,-66.079,147.669,5.108,-31.475,11.710,33.969,75.987,7.160,0.380,-1.720,7.373,0.414,0.742,0.156,,,,,,,,
1753285009700,2025-07-23T15:36:49.700Z,GPS_MEASUREMENT,40.27042170,-111.61855440,2237.800,-133.630,-133.179,-65.823,148.962,5.203,-31.478,11.726,33.992,76.037,1.900,-0.060,0.320,1.928,0.413,0.742,0.155,,,,,,,,
1753285009750,2025-07-23T15:36:49.750Z,GPS_MEASUREMENT,40.27042390,-111.61857300,2237.220,-135.210,-133.759,-65.578,150.274,5.122,-31.592,11.644,34.057,76.183,-1.620,-2.280,-1.640,3.242,0.412,0.741,0.159,,,,,,,,
1753285009800,2025-07-23T15:36:49.800Z,GPS_MEASUREMENT,40.27042640,-111.61859170,2236.638,-136.798,-134.341,-65.300,151.585,5.456,-31.744,11.716,34.274,76.669,6.680,-3.040,1.440,7.479,0.411,0.741,0.149,,,,,,,,
1753285009850,2025-07-23T15:36:49.850Z,GPS_MEASUREMENT,40.27042900,-111.61861030,2236.041,-138.378,-134.938,-65.011,152.888,5.754,-31.671,11.675,34.241,76.596,5.960,1.460,-0.820,6.191,0.410,0.740,0.150,,,,,,,,
1753285009900,2025-07-23T15:36:49.900Z,GPS_MEASUREMENT,40.27043160,-111.61862890,2235.481,-139.958,-135.498,-64.721,154.198,5.872,-31.603,11.443,34.120,76.324,2.360,1.360,-4.640,5.380,0.409,0.740,0.149,,,,,,,,
1753285009950,2025-07-23T15:36:49.950Z,GPS_MEASUREMENT,40.27043430,-111.61864760,2234.903,-141.546,-136.076,-64.421,155.516,6.030,-31.714,11.352,34.220,76.548,3.160,-2.220,-1.820,4.269,0.408,0.739,0.155,,,,,,,,
1753285010000,2025-07-23T15:36:50.000Z,GPS_MEASUREMENT,40.27043720,-111.61866630,2234.321,-143.135,-136.658,-64.098,156.831,6.217,-31.712,11.395,34.266,76.651,3.740,0.040,0.860,3.838,0.407,0.738,0.155,,,,,,,,
1753285010050,2025-07-23T15:36:50.050Z,GPS_MEASUREMENT,40.27043990,-111.61868510,2233.771,-144.731,-137.208,-63.797,158.168,6.235,-31.762,11.365,34.305,76.739,0.360,-1.000,-0.600,1.220,0.407,0.737,0.166,,,,,,,,
1753285010100,2025-07-23T15:36:50.100Z,GPS_MEASUREMENT,40.27044280,-111.61870390,2233.206,-146.328,-137.773,-63.474,159.502,6.439,-31.926,11.447,34.522,77.223,4.080,-3.280,1.640,5.486,0.406,0.736,0.165,,,,,,,,
1753285010150,2025-07-23T15:36:50.150Z,GPS_MEASUREMENT,40.27044580,-111.61872260,2232.639,-147.917,-138.340,-63.140,160.829,6.750,-31.801,11.386,34.446,77.053,6.220,2.500,-1.220,6.814,0.406,0.735,0.166,,,,,,,,
1753285010200,2025-07-23T15:36:50.200Z,GPS_MEASUREMENT,40.27044900,-111.61874130,2232.081,-149.505,-138.898,-62.784,162.153,7.089,-31.634,11.244,34.313,76.756,6.780,3.340,-2.840,8.074,0.405,0.735,0.168,,,,,,,,
1753285010250,2025-07-23T15:36:50.250Z,GPS_MEASUREMENT,40.27045220,-111.61876000,2231.530,-151.093,-139.449,-62.428,163.482,7.189,-31.732,11.189,34.406,76.965,2.000,-1.960,-1.100,3.009,0.405,0.735,0.167,,,,,,,,
1753285010300,2025-07-23T15:36:50.300Z,GPS_MEASUREMENT,40.27045550,-111.61877880,2230.978,-152.690,-140.001,-62.061,164.820,7.389,-31.800,11.247,34.530,77.242,4.000,-1.360,1.160,4.381,0.404,0.734,0.159,,,,,,,,
1753285010350,2025-07-23T15:36:50.350Z,GPS_MEASUREMENT,40.27045890,-111.61879750,2230.409,-154.278,-140.570,-61.682,166.152,7.551,-31.872,11.313,34.653,77.517,3.240,-1.440,1.320,3.783,0.404,0.734,0.160,,,,,,,,
1753285010400,2025-07-23T15:36:50.400Z,GPS_MEASUREMENT,40.27046240,-111.61881620,2229.860,-155.867,-141.119,-61.293,167.485,7.801,-31.778,11.217,34.591,77.377,5.000,1.880,-1.920,5.676,0.403,0.733,0.158,,,,,,,,
1753285010450,2025-07-23T15:36:50.450Z,GPS_MEASUREMENT,40.27046600,-111.61883490,2229.303,-157.455,-141.676,-60.892,168.819,7.973,-31.713,11.224,34.573,77.337,3.440,1.300,0.140,3.680,0.403,0.733,0.166,,,,,,,,
1753285010500,2025-07-23T15:36:50.500Z,GPS_MEASUREMENT,40.27046980,-111.61885360,2228.749,-159.043,-142.230,-60.469,170.151,8.418,-31.698,11.191,34.653,77.518,8.900,0.300,-0.660,8.929,0.402,0.733,0.166,,,,,,,,
1753285010550,2025-07-23T15:36:50.550Z,GPS_MEASUREMENT,40.27047380,-111.61887220,2228.175,-160.623,-142.804,-60.023,171.472,8.706,-31.661,11.175,34.686,77.590,5.760,0.740,-0.320,5.816,0.402,0.732,0.165,,,,,,,,
1753285010600,2025-07-23T15:36:50.600Z,GPS_MEASUREMENT,40.27047780,-111.61889090,2227.634,-162.211,-143.345,-59.578,172.806,8.826,-31.696,11.098,34.723,77.674,2.400,-0.700,-1.540,2.936,0.401,0.732,0.167,,,,,,,,
1753285010650,2025-07-23T15:36:50.650Z,GPS_MEASUREMENT,40.27048200,-111.61890960,2227.087,-163.800,-143.892,-59.111,174.139,9.262,-31.633,11.093,34.778,77.796,8.720,1.260,-0.100,8.811,0.401,0.731,0.169,,,,,,,,
1753285010700,2025-07-23T15:36:50.700Z,GPS_MEASUREMENT,40.27048630,-111.61892820,2226.530,-165.379,-144.449,-58.632,175.465,9.734,-31.533,11.228,34.859,77.977,9.440,2.000,2.700,10.020,0.401,0.731,0.166,,,,,,,,
1753285010750,2025-07-23T15:36:50.750Z,GPS_MEASUREMENT,40.27049080,-111.61894680,2225.956,-166.959,-145.023,-58.131,176.790,9.938,-31.613,11.225,34.988,78.266,4.080,-1.600,-0.060,4.383,0.400,0.731,0.162,,,,,,,,
1753285010800,2025-07-23T15:36:50.800Z,GPS_MEASUREMENT,40.27049540,-111.61896540,2225.414,-168.539,-145.565,-57.619,178.116,10.230,-31.527,11.162,34.974,78.235,5.840,1.720,-1.260,6.217,0.400,0.730,0.161,,,,,,,,
1753285010850,2025-07-23T15:36:50.850Z,GPS_MEASUREMENT,40.27050010,-111.61898390,2224.854,-170.110,-146.125,-57.096,179.437,10.522,-31.384,11.235,34.956,78.194,5.840,2.860,1.460,6.665,0.399,0.730,0.171,,,,,,,,
1753285010900,2025-07-23T15:36:50.900Z,GPS_MEASUREMENT,40.27050490,-111.61900230,2224.306,-171.673,-146.673,-56.561,180.751,10.701,-31.268,11.180,34.888,78.043,3.580,2.320,-1.100,4.406,0.399,0.729,0.172,,,,,,,,
1753285010950,2025-07-23T15:36:50.950Z,GPS_MEASUREMENT,40.27051000,-111.61902080,2223.748,-173.245,-147.231,-55.994,182.069,11.299,-31.333,11.289,35.169,78.671,11.960,-1.300,2.180,12.226,0.399,0.729,0.172,,,,,,,,
1753285011000,2025-07-23T15:36:51.000Z,GPS_MEASUREMENT,40.27051520,-111.61903920,2223.190,-174.807,-147.789,-55.415,183.380,11.557,-31.270,11.333,35.211,78.765,5.160,1.260,0.880,5.384,0.398,0.729,0.164,,,,,,,,
1753285011050,2025-07-23T15:36:51.050Z,GPS_MEASUREMENT,40.27052060,-111.61905750,2222.616,-176.362,-148.363,-54.814,184.683,11.926,-31.156,11.454,35.272,78.902,7.380,2.280,2.420,8.094,0.398,0.728,0.161,,,,,,,,
1753285011100,2025-07-23T15:36:51.100Z,GPS_MEASUREMENT,40.27052600,-111.61907570,2222.048,-177.908,-148.931,-54.213,185.984,12.005,-31.014,11.395,35.154,78.638,1.580,2.840,-1.180,3.458,0.398,0.728,0.161,,,,,,,,
1753285011150,2025-07-23T15:36:51.150Z,GPS_MEASUREMENT,40.27053140,-111.61909390,2221.526,-179.453,-149.453,-53.611,187.290,12.307,-30.905,11.319,35.138,78.602,6.040,2.180,-1.520,6.599,0.397,0.728,0.159,,,,,,,,
1753285011200,2025-07-23T15:36:51.200Z,GPS_MEASUREMENT,40.27053700,-111.61911210,2220.988,-180.999,-149.991,-52.988,188.596,12.634,-30.915,11.366,35.278,78.915,6.540,-0.200,0.940,6.610,0.397,0.728,0.158,,,,,,,,
1753285011250,2025-07-23T15:36:51.250Z,GPS_MEASUREMENT,40.27054280,-111.61913020,2220.434,-182.537,-150.545,-52.342,189.893,12.868,-30.904,11.396,35.363,79.104,4.680,0.220,0.600,4.723,0.396,0.727,0.158,,,,,,,,
1753285011300,2025-07-23T15:36:51.300Z,GPS_MEASUREMENT,40.27054880,-111.61914830,2219.864,-184.074,-151.115,-51.675,191.190,13.261,-30.768,11.515,35.428,79.250,7.860,2.720,2.380,8.651,0.396,0.727,0.155,,,,,,,,
1753285011350,2025-07-23T15:36:51.350Z,GPS_MEASUREMENT,40.27055510,-111.61916620,2219.217,-185.594,-151.762,-50.973,192.467,13.754,-30.690,11.786,35.636,79.717,9.860,1.560,5.420,11.359,0.395,0.726,0.158,,,,,,,,
1753285011400,2025-07-23T15:36:51.400Z,GPS_MEASUREMENT,40.27056140,-111.61918410,2218.614,-187.115,-152.365,-50.272,193.750,13.819,-30.672,11.860,35.671,79.793,1.300,0.360,1.480,2.002,0.395,0.725,0.161,,,,,,,,
1753285011450,2025-07-23T15:36:51.450Z,GPS_MEASUREMENT,40.27056770,-111.61920210,2218.004,-188.643,-152.975,-49.571,195.048,13.914,-30.622,12.048,35.728,79.920,1.900,1.000,3.760,4.330,0.395,0.724,0.165,,,,,,,,
1753285011500,2025-07-23T15:36:51.500Z,GPS_MEASUREMENT,40.27057410,-111.61922000,2217.391,-190.164,-153.588,-48.858,196.340,14.296,-30.575,12.254,35.908,80.323,7.640,0.940,4.120,8.731,0.394,0.724,0.167,,,,,,,,
1753285011550,2025-07-23T15:36:51.550Z,GPS_MEASUREMENT,40.27058070,-111.61923790,2216.777,-191.684,-154.202,-48.123,197.633,14.669,-30.528,12.380,36.061,80.667,7.460,0.940,2.520,7.930,0.394,0.722,0.156,,,,,,,,
1753285011600,2025-07-23T15:36:51.600Z,GPS_MEASUREMENT,40.27058740,-111.61925580,2216.149,-193.205,-154.830,-47.378,198.929,14.777,-30.350,12.506,35.998,80.526,2.160,3.560,2.520,4.867,0.393,0.722,0.156,,,,,,,,
1753285011650,2025-07-23T15:36:51.650Z,GPS_MEASUREMENT,40.27059410,-111.61927360,2215.508,-194.716,-155.471,-46.632,200.222,14.887,-30.384,12.592,36.102,80.758,2.200,-0.680,1.720,2.874,0.393,0.721,0.153,,,,,,,,
1753285011700,2025-07-23T15:36:51.700Z,GPS_MEASUREMENT,40.27060090,-111.61929160,2214.867,-196.245,-156.112,-45.875,201.536,15.126,-30.417,12.811,36.306,81.214,4.780,-0.660,4.380,6.517,0.393,0.720,0.153,,,,,,,,
1753285011750,2025-07-23T15:36:51.750Z,GPS_MEASUREMENT,40.27060780,-111.61930950,2214.206,-197.766,-156.773,-45.107,202.844,15.258,-30.451,12.999,36.456,81.550,2.640,-0.680,3.760,4.644,0.392,0.719,0.156,,,,,,,,
1753285011800,2025-07-23T15:36:51.800Z,GPS_MEASUREMENT,40.27061480,-111.61932740,2213.541,-199.286,-157.438,-44.327,204.156,15.417,-30.394,13.128,36.522,81.697,3.180,1.140,2.580,4.251,0.392,0.718,0.156,,,,,,,,
1753285011850,2025-07-23T15:36:51.850Z,GPS_MEASUREMENT,40.27062180,-111.61934520,2212.859,-200.798,-158.120,-43.548,205.466,15.687,-30.298,13.368,36.644,81.970,5.400,1.920,4.800,7.476,0.392,0.717,0.155,,,,,,,,
1753285011900,2025-07-23T15:36:51.900Z,GPS_MEASUREMENT,40.27062890,-111.61936310,2212.163,-202.318,-158.816,-42.758,206.787,15.653,-30.327,13.530,36.712,82.124,-0.680,-0.580,3.240,3.361,0.391,0.716,0.154,,,,,,,,
1753285011950,2025-07-23T15:36:51.950Z,GPS_MEASUREMENT,40.27063610,-111.61938100,2211.461,-203.839,-159.518,-41.956,208.112,15.827,-30.321,13.673,36.835,82.397,3.480,0.120,2.860,4.506,0.391,0.716,0.152,,,,,,,,
1753285012000,2025-07-23T15:36:52.000Z,GPS_MEASUREMENT,40.27064320,-111.61939890,2210.772,-205.359,-160.207,-41.166,209.444,15.842,-30.401,13.740,36.932,82.615,0.300,-1.600,1.340,2.108,0.391,0.715,0.156,,,,,,,,
1753285012050,2025-07-23T15:36:52.050Z,GPS_MEASUREMENT,40.27065040,-111.61941670,2210.070,-206.871,-160.909,-40.364,210.772,15.949,-30.305,13.864,36.946,82.645,2.140,1.920,2.480,3.797,0.390,0.714,0.161,,,,,,,,
1753285012100,2025-07-23T15:36:52.100Z,GPS_MEASUREMENT,40.27065760,-111.61943460,2209.347,-208.391,-161.632,-39.563,212.113,16.038,-30.491,14.108,37.228,83.278,1.780,-3.720,4.880,6.389,0.390,0.713,0.160,,,,,,,,
1753285012150,2025-07-23T15:36:52.150Z,GPS_MEASUREMENT,40.27066490,-111.61945270,2208.636,-209.928,-162.343,-38.750,213.475,16.067,-30.574,14.315,37.388,83.634,0.580,-1.660,4.140,4.498,0.389,0.712,0.156,,,,,,,,
1753285012200,2025-07-23T15:36:52.200Z,GPS_MEASUREMENT,40.27067210,-111.61947070,2207.914,-211.457,-163.065,-37.949,214.836,16.130,-30.505,14.598,37.468,83.813,1.260,1.380,5.660,5.961,0.388,0.711,0.155,,,,,,,,
1753285012250,2025-07-23T15:36:52.250Z,GPS_MEASUREMENT,40.27067930,-111.61948870,2207.175,-212.986,-163.804,-37.147,216.201,16.171,-30.477,14.770,37.530,83.952,0.820,0.560,3.440,3.580,0.387,0.710,0.177,,,,,,,,
1753285012300,2025-07-23T15:36:52.300Z,GPS_MEASUREMENT,40.27068660,-111.61950670,2206.425,-214.515,-164.554,-36.335,217.570,16.170,-30.561,14.901,37.649,84.220,-0.020,-1.680,2.620,3.112,0.386,0.708,0.177,,,,,,,,
1753285012350,2025-07-23T15:36:52.350Z,GPS_MEASUREMENT,40.27069380,-111.61952480,2205.658,-216.052,-165.321,-35.533,218.955,16.115,-30.722,15.110,37.840,84.645,-1.100,-3.220,4.180,5.390,0.385,0.707,0.183,,,,,,,,
1753285012400,2025-07-23T15:36:52.400Z,GPS_MEASUREMENT,40.27070100,-111.61954290,2204.884,-217.590,-166.095,-34.732,220.344,16.120,-30.788,15.226,37.942,84.874,0.100,-1.320,2.320,2.671,0.384,0.705,0.183,,,,,,,,
1753285012450,2025-07-23T15:36:52.450Z,GPS_MEASUREMENT,40.27070820,-111.61956120,2204.115,-219.144,-166.864,-33.930,221.755,15.978,-30.821,15.511,38.024,85.057,-2.840,-0.660,5.700,6.402,0.382,0.704,0.161,,,,,,,,
1753285012500,2025-07-23T15:36:52.500Z,GPS_MEASUREMENT,40.27071530,-111.61957940,2203.326,-220.690,-167.653,-33.140,223.164,15.983,-30.983,15.730,38.247,85.556,0.100,-3.240,4.380,5.449,0.381,0.702,0.152,,,,,,,,
1753285012550,2025-07-23T15:36:52.550Z,GPS_MEASUREMENT,40.27072250,-111.61959770,2202.526,-222.244,-168.453,-32.338,224.585,15.986,-31.021,15.855,38.331,85.743,0.060,-0.760,2.500,2.614,0.380,0.701,0.159,,,,,,,,
1753285012600,2025-07-23T15:36:52.600Z,GPS_MEASUREMENT,40.27072970,-111.61961590,2201.711,-223.790,-169.268,-31.537,226.001,15.856,-31.045,16.020,38.365,85.819,-2.600,-0.480,3.300,4.229,0.379,0.699,0.158,,,,,,,,
1753285012650,2025-07-23T15:36:52.650Z,GPS_MEASUREMENT,40.27073680,-111.61963420,2200.875,-225.344,-170.104,-30.746,227.432,15.826,-31.198,16.211,38.556,86.248,-0.600,-3.060,3.820,4.931,0.378,0.698,0.158,,,,,,,,
1753285012700,2025-07-23T15:36:52.700Z,GPS_MEASUREMENT,40.27074380,-111.61965250,2200.048,-226.899,-170.931,-29.967,228.869,15.644,-31.285,16.337,38.605,86.358,-3.640,-1.740,2.520,4.757,0.376,0.697,0.148,,,,,,,,
1753285012750,2025-07-23T15:36:52.750Z,GPS_MEASUREMENT,40.27075070,-111.61967100,2199.215,-228.470,-171.764,-29.199,230.328,15.470,-31.401,16.675,38.774,86.734,-3.480,-2.320,6.760,7.949,0.375,0.695,0.159,,,,,,,,
1753285012800,2025-07-23T15:36:52.800Z,GPS_MEASUREMENT,40.27075750,-111.61968960,2198.365,-230.050,-172.614,-28.442,231.801,15.309,-31.452,16.989,38.887,86.988,-3.220,-1.020,6.280,7.131,0.373,0.694,0.160,,,,,,,,
1753285012850,2025-07-23T15:36:52.850Z,GPS_MEASUREMENT,40.27076440,-111.61970810,2197.508,-231.621,-173.471,-27.674,233.269,15.220,-31.464,17.255,38.979,87.194,-1.780,-0.240,5.320,5.615,0.372,0.692,0.160,,,,,,,,
